id_avaliador,id_filme_TMDB,nota
rottentomatoes,4916,3.8
imdb,787,6.5
tmdb,787,6.7
rottentomatoes,787,6.0
imdb,9336,6.7
tmdb,9336,6.6
rottentomatoes,9336,5.4
imdb,10384,4.9
tmdb,10384,5.0
rottentomatoes,10384,1.0
imdb,49524,5.6
tmdb,49524,5.7
rottentomatoes,49524,1.3
imdb,11009,6.8
tmdb,11009,6.7
rottentomatoes,11009,8.2
imdb,152760,6.1
tmdb,152760,6.0
rottentomatoes,152760,3.0
imdb,11052,5.0
tmdb,11052,5.9
imdb,968,8.0
tmdb,968,7.8
rottentomatoes,968,9.6
imdb,573699,7.1
tmdb,573699,7.8
imdb,8011,4.5
tmdb,8011,4.7
imdb,921,8.0
tmdb,921,7.5
rottentomatoes,921,8.0
imdb,12657,4.5
tmdb,12657,5.3
rottentomatoes,12657,1.8
imdb,219572,6.0
tmdb,219572,6.0
imdb,13710,5.4
tmdb,13710,5.0
imdb,10875,6.9
tmdb,10875,6.6
imdb,1125,6.5
tmdb,1125,6.8
rottentomatoes,1125,7.8
imdb,82693,7.7
tmdb,82693,7.1
rottentomatoes,82693,9.2
imdb,98566,5.8
tmdb,98566,5.9
rottentomatoes,98566,2.1
imdb,514619,4.9
tmdb,514619,6.2
rottentomatoes,514619,2.4
imdb,10126,6.7
tmdb,10126,6.5
rottentomatoes,10126,8.2
imdb,31867,6.3
tmdb,31867,6.3
rottentomatoes,31867,2.2
imdb,6280,4.7
tmdb,6280,5.1
rottentomatoes,6280,3.6
imdb,12201,6.6
tmdb,12201,6.3
rottentomatoes,12201,5.5
imdb,417678,6.4
tmdb,417678,7.3
rottentomatoes,417678,4.5
imdb,584,5.9
tmdb,584,6.4
rottentomatoes,584,3.6
imdb,1440,7.5
tmdb,1440,7.1
rottentomatoes,1440,8.0
imdb,492,7.7
tmdb,492,7.4
rottentomatoes,492,9.3
imdb,6916,7.4
tmdb,6916,7.5
imdb,7303,5.3
tmdb,7303,6.0
rottentomatoes,7303,3.8
imdb,10718,4.1
tmdb,10718,5.1
rottentomatoes,10718,2.3
imdb,771,7.6
tmdb,771,7.4
rottentomatoes,771,6.5
imdb,25188,8.0
tmdb,25188,7.7
rottentomatoes,25188,10.0
imdb,12403,6.5
tmdb,12403,6.3
rottentomatoes,12403,6.2
imdb,10862,5.7
tmdb,10862,5.7
rottentomatoes,10862,5.2
imdb,11050,7.4
tmdb,11050,7.1
rottentomatoes,11050,7.8
imdb,346672,5.8
tmdb,346672,5.8
imdb,864,7.0
tmdb,864,7.0
rottentomatoes,864,7.6
imdb,4935,8.2
tmdb,4935,8.4
imdb,304357,7.3
tmdb,304357,7.4
imdb,202220,4.6
tmdb,202220,4.9
imdb,44727,7.3
tmdb,44727,6.9
imdb,150117,5.7
tmdb,150117,5.5
rottentomatoes,150117,5.1
imdb,118,6.6
tmdb,118,7.0
rottentomatoes,118,8.3
imdb,1969,5.7
tmdb,1969,6.0
rottentomatoes,1969,5.3
imdb,4379,5.6
tmdb,4379,6.2
rottentomatoes,4379,1.8
imdb,116011,5.4
tmdb,116011,8.3
imdb,644,7.2
tmdb,644,7.0
rottentomatoes,644,7.4
imdb,12767,5.0
tmdb,12767,5.3
rottentomatoes,12767,1.2
imdb,11888,5.2
tmdb,11888,5.7
rottentomatoes,11888,2.5
imdb,20048,5.9
tmdb,20048,6.4
rottentomatoes,20048,2.5
imdb,1551,6.6
tmdb,1551,6.5
rottentomatoes,1551,4.8
imdb,13644,6.0
tmdb,13644,5.9
imdb,10763,4.6
tmdb,10763,4.9
imdb,504562,6.8
tmdb,504562,6.8
imdb,10315,7.9
tmdb,10315,7.7
rottentomatoes,10315,9.3
imdb,207,8.1
tmdb,207,8.3
rottentomatoes,207,8.4
imdb,333371,7.2
tmdb,333371,7.0
rottentomatoes,333371,9.0
imdb,7450,6.6
tmdb,7450,6.6
rottentomatoes,7450,5.1
imdb,525661,6.8
tmdb,525661,6.9
rottentomatoes,525661,6.9
imdb,89,8.2
tmdb,89,7.8
rottentomatoes,89,8.8
imdb,14536,5.6
tmdb,14536,5.8
imdb,490003,8.4
tmdb,490003,8.2
rottentomatoes,490003,9.7
imdb,12589,6.0
tmdb,12589,5.9
imdb,9833,7.2
tmdb,9833,7.3
imdb,507562,6.2
tmdb,507562,6.6
imdb,11561,7.2
tmdb,11561,7.0
imdb,5916,7.4
tmdb,5916,7.1
rottentomatoes,5916,8.6
imdb,10060,5.4
tmdb,10060,6.7
rottentomatoes,10060,1.6
imdb,11153,7.4
tmdb,11153,7.1
rottentomatoes,11153,9.3
imdb,238713,7.0
tmdb,238713,6.8
rottentomatoes,238713,9.5
imdb,254128,6.1
tmdb,254128,6.2
rottentomatoes,254128,5.0
imdb,170687,6.8
tmdb,170687,6.7
rottentomatoes,170687,7.7
imdb,10159,6.7
tmdb,10159,6.4
rottentomatoes,10159,6.9
imdb,85435,5.7
tmdb,85435,5.8
imdb,23168,7.5
tmdb,23168,7.2
rottentomatoes,23168,9.3
imdb,298382,7.1
tmdb,298382,7.0
imdb,331836,6.4
tmdb,331836,6.4
imdb,161822,7.1
tmdb,161822,7.3
imdb,2246,6.4
tmdb,2246,6.2
rottentomatoes,2246,5.7
imdb,9340,7.8
tmdb,9340,7.5
rottentomatoes,9340,7.6
imdb,16314,5.3
tmdb,16314,5.8
rottentomatoes,16314,3.2
imdb,36599,5.4
tmdb,36599,5.7
rottentomatoes,36599,4.8
imdb,15379,5.5
tmdb,15379,5.8
rottentomatoes,15379,1.9
imdb,7305,7.1
tmdb,7305,6.9
rottentomatoes,7305,5.9
imdb,2105,7.0
tmdb,2105,6.5
rottentomatoes,2105,6.1
imdb,6575,6.8
tmdb,6575,6.6
rottentomatoes,6575,7.4
imdb,168530,6.2
tmdb,168530,6.2
rottentomatoes,168530,1.8
imdb,159824,6.7
tmdb,159824,6.8
rottentomatoes,159824,5.6
imdb,203801,7.3
tmdb,203801,7.1
imdb,14411,6.7
tmdb,14411,6.9
rottentomatoes,14411,4.5
imdb,14194,6.6
tmdb,14194,6.5
imdb,10589,6.3
tmdb,10589,6.1
rottentomatoes,10589,1.8
imdb,71552,6.7
tmdb,71552,6.3
rottentomatoes,71552,4.5
imdb,2039,7.1
tmdb,2039,6.8
rottentomatoes,2039,9.3
imdb,2023,6.7
tmdb,2023,6.8
rottentomatoes,2023,4.6
imdb,15087,7.2
tmdb,15087,5.6
imdb,256591,6.6
tmdb,256591,6.9
rottentomatoes,256591,5.6
imdb,9728,5.7
tmdb,9728,5.8
imdb,474350,6.5
tmdb,474350,6.9
rottentomatoes,474350,6.3
imdb,8617,3.9
tmdb,8617,5.1
rottentomatoes,8617,0.7
imdb,353501,6.8
tmdb,353501,6.5
imdb,413644,6.2
tmdb,413644,6.6
imdb,581387,6.2
tmdb,581387,6.4
imdb,250895,5.3
tmdb,250895,5.9
imdb,10065,6.0
tmdb,10065,6.1
rottentomatoes,10065,2.3
imdb,9032,6.4
tmdb,9032,6.4
rottentomatoes,9032,3.9
imdb,513045,6.2
tmdb,513045,6.8
rottentomatoes,513045,4.1
imdb,49517,7.1
tmdb,49517,6.6
rottentomatoes,49517,8.3
imdb,1634,6.0
tmdb,1634,6.2
rottentomatoes,1634,6.8
imdb,10866,6.6
tmdb,10866,6.5
imdb,15566,5.4
tmdb,15566,5.6
rottentomatoes,15566,0.7
imdb,600,8.3
tmdb,600,8.1
rottentomatoes,600,9.2
imdb,188207,4.2
tmdb,188207,4.7
rottentomatoes,188207,0.4
imdb,313230,7.5
tmdb,313230,8.1
imdb,82690,7.7
tmdb,82690,7.3
imdb,42458,6.5
tmdb,42458,6.4
rottentomatoes,42458,8.3
imdb,6415,7.1
tmdb,6415,6.6
rottentomatoes,6415,9.4
imdb,3784,6.7
tmdb,3784,6.7
imdb,10510,6.6
tmdb,10510,6.7
rottentomatoes,10510,6.0
imdb,13698,6.3
tmdb,13698,5.9
rottentomatoes,13698,3.3
imdb,365942,6.4
tmdb,365942,7.1
rottentomatoes,365942,1.6
imdb,11595,5.9
tmdb,11595,6.0
rottentomatoes,11595,2.1
imdb,1700,7.8
tmdb,1700,7.7
rottentomatoes,1700,9.0
imdb,103663,8.3
tmdb,103663,8.1
imdb,28355,6.2
tmdb,28355,6.3
imdb,258509,5.0
tmdb,258509,6.1
rottentomatoes,258509,1.5
imdb,9623,5.7
tmdb,9623,5.5
rottentomatoes,9623,1.8
imdb,578,8.0
tmdb,578,7.6
rottentomatoes,578,9.8
imdb,9992,6.0
tmdb,9992,6.4
imdb,42205,5.1
tmdb,42205,5.5
imdb,9585,6.4
tmdb,9585,6.5
rottentomatoes,9585,5.0
imdb,2621,6.9
tmdb,2621,6.5
rottentomatoes,2621,6.2
imdb,8970,5.5
tmdb,8970,5.7
rottentomatoes,8970,2.7
imdb,1781,7.4
tmdb,1781,7.0
rottentomatoes,1781,9.3
imdb,13416,7.2
tmdb,13416,6.9
rottentomatoes,13416,8.2
imdb,4638,7.8
tmdb,4638,7.5
rottentomatoes,4638,9.1
imdb,14534,7.5
tmdb,14534,7.3
rottentomatoes,14534,7.8
imdb,205596,8.0
tmdb,205596,8.0
rottentomatoes,205596,8.9
imdb,295964,6.6
tmdb,295964,6.5
rottentomatoes,295964,2.8
imdb,5491,2.5
tmdb,5491,3.2
rottentomatoes,5491,0.3
imdb,927,7.3
tmdb,927,7.1
rottentomatoes,927,8.5
imdb,581734,7.4
tmdb,581734,7.3
imdb,43742,6.0
tmdb,43742,5.4
rottentomatoes,43742,3.0
imdb,10649,6.7
tmdb,10649,6.9
rottentomatoes,10649,6.8
imdb,18785,7.7
tmdb,18785,7.3
rottentomatoes,18785,7.8
imdb,9087,6.8
tmdb,9087,6.6
rottentomatoes,9087,9.1
imdb,2768,6.3
tmdb,2768,6.1
rottentomatoes,2768,6.8
imdb,40264,3.4
tmdb,40264,4.2
rottentomatoes,40264,0.4
imdb,26325,3.4
tmdb,26325,3.8
rottentomatoes,26325,1.0
imdb,337404,7.4
tmdb,337404,8.2
imdb,25132,4.7
tmdb,25132,5.9
imdb,14369,6.3
tmdb,14369,5.9
rottentomatoes,14369,0.8
imdb,49527,6.6
tmdb,49527,6.4
rottentomatoes,49527,3.2
imdb,227159,6.3
tmdb,227159,6.2
rottentomatoes,227159,3.4
imdb,522478,6.2
tmdb,522478,7.4
imdb,285783,7.3
tmdb,285783,7.0
rottentomatoes,285783,8.3
imdb,11562,7.9
tmdb,11562,7.6
imdb,449443,7.0
tmdb,449443,6.7
rottentomatoes,449443,4.1
imdb,137106,7.7
tmdb,137106,7.4
imdb,578189,6.4
tmdb,578189,6.7
imdb,17130,3.6
tmdb,17130,5.2
rottentomatoes,17130,1.4
imdb,10200,5.5
tmdb,10200,5.5
rottentomatoes,10200,2.1
imdb,22796,6.9
tmdb,22796,6.7
rottentomatoes,22796,4.4
imdb,602734,5.3
tmdb,602734,6.3
imdb,1813,7.5
tmdb,1813,7.4
rottentomatoes,1813,6.3
imdb,119283,6.2
tmdb,119283,6.0
rottentomatoes,119283,4.1
imdb,9662,7.8
tmdb,9662,7.4
imdb,481848,6.8
tmdb,481848,7.6
imdb,145220,6.4
tmdb,145220,6.3
rottentomatoes,145220,8.0
imdb,37003,8.3
tmdb,37003,6.8
imdb,424783,6.7
tmdb,424783,6.7
rottentomatoes,424783,9.1
imdb,791,3.7
tmdb,791,4.4
rottentomatoes,791,0.4
imdb,438703,3.3
tmdb,438703,4.8
imdb,39349,5.9
tmdb,39349,5.9
imdb,20294,7.0
tmdb,20294,6.5
imdb,59108,6.2
tmdb,59108,6.0
rottentomatoes,59108,6.7
imdb,83389,7.4
tmdb,83389,7.6
imdb,65754,7.8
tmdb,65754,7.4
rottentomatoes,65754,8.6
imdb,2082,6.1
tmdb,2082,6.2
rottentomatoes,2082,2.7
imdb,25562,6.6
tmdb,25562,6.2
rottentomatoes,25562,6.9
imdb,10539,6.7
tmdb,10539,6.5
rottentomatoes,10539,9.1
imdb,215,6.6
tmdb,215,6.6
rottentomatoes,215,3.7
imdb,370665,5.1
tmdb,370665,6.5
imdb,13401,5.6
tmdb,13401,5.5
imdb,13614,7.0
tmdb,13614,6.8
imdb,126889,6.4
tmdb,126889,6.0
rottentomatoes,126889,6.5
imdb,319888,7.4
tmdb,319888,7.2
imdb,399566,6.4
tmdb,399566,7.9
imdb,493922,7.3
tmdb,493922,7.2
rottentomatoes,493922,8.9
imdb,62835,6.4
tmdb,62835,6.6
rottentomatoes,62835,2.8
imdb,22345,2.7
tmdb,22345,4.1
rottentomatoes,22345,0.2
imdb,12118,5.4
tmdb,12118,5.8
rottentomatoes,12118,4.0
imdb,47327,5.4
tmdb,47327,5.5
rottentomatoes,47327,4.7
imdb,12473,7.6
tmdb,12473,7.2
imdb,7347,8.0
tmdb,7347,8.1
imdb,68734,7.7
tmdb,68734,7.3
rottentomatoes,68734,9.6
imdb,392,7.2
tmdb,392,6.9
rottentomatoes,392,6.2
imdb,10669,7.7
tmdb,10669,7.3
rottentomatoes,10669,8.9
imdb,54138,7.7
tmdb,54138,7.3
rottentomatoes,54138,8.4
imdb,11152,5.9
tmdb,11152,5.9
rottentomatoes,11152,4.8
imdb,794,7.5
tmdb,794,7.4
rottentomatoes,794,8.6
imdb,14550,6.5
tmdb,14550,6.1
rottentomatoes,14550,5.7
imdb,14144,3.2
tmdb,14144,4.7
rottentomatoes,14144,0.1
imdb,256961,4.4
tmdb,256961,5.2
rottentomatoes,256961,0.5
imdb,11329,7.1
tmdb,11329,6.9
rottentomatoes,11329,7.3
imdb,88273,7.5
tmdb,88273,7.4
imdb,13203,5.9
tmdb,13203,6.0
imdb,98,8.5
tmdb,98,8.2
rottentomatoes,98,7.7
imdb,9442,6.9
tmdb,9442,6.6
rottentomatoes,9442,7.9
imdb,711,7.3
tmdb,711,7.1
rottentomatoes,711,7.4
imdb,87093,7.0
tmdb,87093,7.0
rottentomatoes,87093,7.2
imdb,79316,4.1
tmdb,79316,4.6
rottentomatoes,79316,1.8
imdb,4474,5.1
tmdb,4474,5.0
rottentomatoes,4474,3.9
imdb,8193,6.9
tmdb,8193,6.8
rottentomatoes,8193,7.1
imdb,2613,5.6
tmdb,2613,5.8
imdb,18896,6.4
tmdb,18896,5.7
imdb,3049,6.9
tmdb,3049,6.5
imdb,1268,6.4
tmdb,1268,6.3
rottentomatoes,1268,5.2
imdb,707,6.3
tmdb,707,6.1
rottentomatoes,707,3.8
tmdb,120454,8.4
imdb,1788,6.6
tmdb,1788,6.6
rottentomatoes,1788,5.2
imdb,9989,6.1
tmdb,9989,6.0
rottentomatoes,9989,2.4
imdb,12475,5.0
tmdb,12475,5.1
rottentomatoes,12475,0.6
imdb,603,8.7
tmdb,603,8.2
rottentomatoes,603,8.8
imdb,464504,4.5
tmdb,464504,5.9
imdb,97375,7.0
tmdb,97375,7.0
imdb,10161,7.9
tmdb,10161,7.6
imdb,4787,6.6
tmdb,4787,6.2
rottentomatoes,4787,4.5
imdb,7007,6.3
tmdb,7007,6.1
rottentomatoes,7007,3.3
imdb,2067,5.7
tmdb,2067,6.0
rottentomatoes,2067,2.4
imdb,10631,6.7
tmdb,10631,6.4
rottentomatoes,10631,8.5
imdb,2924,6.7
tmdb,2924,6.7
imdb,479,6.0
tmdb,479,5.9
rottentomatoes,479,6.7
imdb,10390,6.6
tmdb,10390,6.5
rottentomatoes,10390,4.6
imdb,12707,5.7
tmdb,12707,6.2
imdb,409,7.4
tmdb,409,7.2
rottentomatoes,409,8.5
imdb,559907,6.6
tmdb,559907,6.7
imdb,479794,6.0
tmdb,479794,5.8
imdb,114,7.1
tmdb,114,7.4
rottentomatoes,114,6.3
imdb,259695,6.4
tmdb,259695,6.2
imdb,628241,7.3
tmdb,628241,6.6
imdb,14684,6.9
tmdb,14684,6.5
rottentomatoes,14684,6.0
imdb,77174,7.0
tmdb,77174,6.9
rottentomatoes,77174,8.9
imdb,11419,6.0
tmdb,11419,6.1
rottentomatoes,11419,1.3
imdb,9085,6.1
tmdb,9085,6.1
rottentomatoes,9085,2.1
imdb,1645,7.5
tmdb,1645,7.3
rottentomatoes,1645,6.7
imdb,107985,7.0
tmdb,107985,6.8
rottentomatoes,107985,8.9
imdb,335462,5.4
tmdb,335462,6.3
imdb,16889,5.1
tmdb,16889,5.7
rottentomatoes,16889,0.7
imdb,31175,7.2
tmdb,31175,6.9
imdb,200505,6.8
tmdb,200505,6.7
rottentomatoes,200505,5.9
imdb,2005,6.5
tmdb,2005,6.8
rottentomatoes,2005,7.4
imdb,9373,6.2
tmdb,9373,6.2
rottentomatoes,9373,3.7
imdb,14177,5.6
tmdb,14177,6.1
rottentomatoes,14177,3.8
imdb,373569,4.5
tmdb,373569,5.4
rottentomatoes,373569,3.6
imdb,35056,6.3
tmdb,35056,6.1
rottentomatoes,35056,6.6
imdb,920,7.1
tmdb,920,6.9
rottentomatoes,920,7.5
imdb,4512,7.5
tmdb,4512,7.0
rottentomatoes,4512,7.7
imdb,10723,5.8
tmdb,10723,5.7
rottentomatoes,10723,0.8
imdb,19610,6.1
tmdb,19610,6.0
imdb,534259,6.9
tmdb,534259,7.0
rottentomatoes,534259,8.9
imdb,17047,4.6
tmdb,17047,5.5
rottentomatoes,17047,1.4
imdb,19913,7.7
tmdb,19913,7.3
imdb,14429,5.8
tmdb,14429,6.4
rottentomatoes,14429,2.8
imdb,335778,6.3
tmdb,335778,6.1
rottentomatoes,335778,5.3
imdb,41592,5.9
tmdb,41592,6.4
imdb,171274,6.7
tmdb,171274,6.6
imdb,18947,7.4
tmdb,18947,7.3
imdb,11824,6.1
tmdb,11824,6.2
rottentomatoes,11824,4.2
imdb,508935,6.8
tmdb,508935,7.2
imdb,8273,6.3
tmdb,8273,6.2
rottentomatoes,8273,5.4
imdb,44603,6.4
tmdb,44603,6.0
rottentomatoes,44603,4.7
imdb,393,8.0
tmdb,393,7.9
imdb,9398,6.5
tmdb,9398,6.2
rottentomatoes,9398,6.4
imdb,32926,4.0
tmdb,32926,4.7
imdb,8841,7.5
tmdb,8841,7.0
imdb,8986,5.6
tmdb,8986,6.2
rottentomatoes,8986,1.2
imdb,35169,3.8
tmdb,35169,4.9
rottentomatoes,35169,0.7
imdb,10877,5.6
tmdb,10877,5.6
rottentomatoes,10877,3.3
imdb,7326,7.4
tmdb,7326,7.0
rottentomatoes,7326,9.4
imdb,10173,6.0
tmdb,10173,6.0
rottentomatoes,10173,2.0
imdb,9294,6.4
tmdb,9294,6.3
rottentomatoes,9294,5.0
imdb,302156,6.3
tmdb,302156,6.1
rottentomatoes,302156,3.0
imdb,36668,6.7
tmdb,36668,6.4
rottentomatoes,36668,5.7
imdb,59,7.4
tmdb,59,7.2
rottentomatoes,59,8.7
imdb,10329,5.2
tmdb,10329,5.5
rottentomatoes,10329,2.2
imdb,2074,6.7
tmdb,2074,6.3
imdb,2193,5.2
tmdb,2193,5.2
imdb,9355,6.3
tmdb,9355,6.2
rottentomatoes,9355,8.0
imdb,482321,7.2
tmdb,482321,7.5
imdb,521029,5.9
tmdb,521029,6.4
rottentomatoes,521029,6.4
imdb,1945,6.5
tmdb,1945,6.6
rottentomatoes,1945,5.5
imdb,10136,6.0
tmdb,10136,5.9
rottentomatoes,10136,2.6
imdb,8992,7.0
tmdb,8992,6.6
imdb,14181,7.0
tmdb,14181,6.7
rottentomatoes,14181,6.6
imdb,6637,6.5
tmdb,6637,6.3
rottentomatoes,6637,3.6
imdb,59859,6.5
tmdb,59859,6.4
rottentomatoes,59859,3.2
imdb,13885,7.3
tmdb,13885,7.2
rottentomatoes,13885,8.6
imdb,561,7.0
tmdb,561,7.0
rottentomatoes,561,4.6
imdb,185008,7.2
tmdb,185008,7.4
imdb,252838,6.6
tmdb,252838,6.5
rottentomatoes,252838,2.9
imdb,339527,6.4
tmdb,339527,6.3
imdb,9503,6.7
tmdb,9503,6.9
imdb,20688,7.4
tmdb,20688,6.8
imdb,270724,4.2
tmdb,270724,3.8
imdb,505954,6.7
tmdb,505954,7.0
imdb,528372,7.7
tmdb,528372,7.2
imdb,49948,7.2
tmdb,49948,7.0
imdb,2280,7.3
tmdb,2280,7.1
rottentomatoes,2280,9.7
imdb,44009,7.4
tmdb,44009,7.0
rottentomatoes,44009,9.3
imdb,212778,7.3
tmdb,212778,7.1
rottentomatoes,212778,8.7
imdb,9663,7.0
tmdb,9663,6.8
rottentomatoes,9663,8.5
imdb,491418,7.3
tmdb,491418,7.6
rottentomatoes,491418,8.0
imdb,55465,6.3
tmdb,55465,6.0
rottentomatoes,55465,6.8
imdb,240832,6.4
tmdb,240832,6.4
rottentomatoes,240832,6.7
imdb,11971,7.3
tmdb,11971,7.0
rottentomatoes,11971,9.0
imdb,76494,5.7
tmdb,76494,6.0
rottentomatoes,76494,2.2
imdb,208134,6.5
tmdb,208134,6.1
rottentomatoes,208134,6.1
imdb,10761,5.9
tmdb,10761,6.4
rottentomatoes,10761,1.5
imdb,381284,7.8
tmdb,381284,8.1
imdb,9426,7.6
tmdb,9426,7.4
rottentomatoes,9426,9.2
imdb,4954,5.6
tmdb,4954,5.6
rottentomatoes,4954,4.1
imdb,163786,6.6
tmdb,163786,7.8
imdb,503919,7.5
tmdb,503919,7.5
rottentomatoes,503919,9.0
imdb,11123,5.9
tmdb,11123,6.1
rottentomatoes,11123,4.2
imdb,11975,7.2
tmdb,11975,7.0
rottentomatoes,11975,8.2
imdb,1643,7.0
tmdb,1643,7.1
imdb,9272,6.4
tmdb,9272,6.7
rottentomatoes,9272,2.6
imdb,2069,6.7
tmdb,2069,6.5
rottentomatoes,2069,4.5
imdb,6346,6.0
tmdb,6346,6.0
rottentomatoes,6346,1.2
imdb,954,7.1
tmdb,954,6.9
rottentomatoes,954,6.4
imdb,11665,6.5
tmdb,11665,6.2
rottentomatoes,11665,5.0
imdb,401981,6.6
tmdb,401981,6.5
rottentomatoes,401981,4.5
imdb,11884,6.8
tmdb,11884,6.6
rottentomatoes,11884,7.4
imdb,1873,6.6
tmdb,1873,6.7
rottentomatoes,1873,3.9
imdb,10837,6.9
tmdb,10837,6.8
rottentomatoes,10837,8.8
imdb,25643,5.7
tmdb,25643,5.9
rottentomatoes,25643,1.6
imdb,25744,5.4
tmdb,25744,6.0
imdb,860,7.1
tmdb,860,7.1
imdb,13836,5.7
tmdb,13836,5.8
rottentomatoes,13836,4.3
imdb,476968,6.7
tmdb,476968,7.4
rottentomatoes,476968,4.6
imdb,564701,7.5
tmdb,564701,7.5
imdb,275,8.1
tmdb,275,7.9
rottentomatoes,275,9.4
imdb,616,7.7
tmdb,616,7.5
rottentomatoes,616,6.6
imdb,9481,6.7
tmdb,9481,6.8
rottentomatoes,9481,2.9
imdb,93856,5.0
tmdb,93856,5.2
rottentomatoes,93856,1.9
imdb,8869,5.4
tmdb,8869,5.7
rottentomatoes,8869,4.8
imdb,13389,6.0
tmdb,13389,5.9
rottentomatoes,13389,1.8
imdb,19265,7.1
tmdb,19265,7.1
rottentomatoes,19265,5.0
imdb,637,8.6
tmdb,637,8.5
imdb,10222,6.5
tmdb,10222,6.8
rottentomatoes,10222,3.6
imdb,14361,5.8
tmdb,14361,5.5
rottentomatoes,14361,2.3
imdb,170882,5.6
imdb,14073,7.6
tmdb,14073,7.4
imdb,47821,6.5
tmdb,47821,6.6
rottentomatoes,47821,5.3
imdb,2054,7.3
tmdb,2054,7.0
rottentomatoes,2054,7.5
imdb,79548,5.9
tmdb,79548,6.2
rottentomatoes,79548,1.2
imdb,260091,4.8
tmdb,260091,6.5
imdb,11002,6.4
tmdb,11002,6.3
rottentomatoes,11002,7.3
imdb,161,7.7
tmdb,161,7.4
rottentomatoes,161,8.2
imdb,338,7.7
tmdb,338,7.6
imdb,9437,6.6
tmdb,9437,6.5
imdb,218836,6.0
tmdb,218836,6.1
imdb,37749,6.7
tmdb,37749,6.5
imdb,11064,6.5
tmdb,11064,6.6
rottentomatoes,11064,3.5
imdb,43074,6.5
tmdb,43074,5.4
rottentomatoes,43074,7.4
imdb,26617,7.4
tmdb,26617,7.2
rottentomatoes,26617,8.8
imdb,12102,7.8
tmdb,12102,7.6
rottentomatoes,12102,8.8
imdb,75629,7.0
tmdb,75629,7.4
imdb,7461,6.6
tmdb,7461,6.4
rottentomatoes,7461,3.4
imdb,33997,7.4
tmdb,33997,7.4
imdb,37472,7.5
tmdb,37472,7.5
imdb,2616,7.0
tmdb,2616,6.8
rottentomatoes,2616,6.1
imdb,10195,7.0
tmdb,10195,6.8
rottentomatoes,10195,7.7
imdb,9642,6.1
tmdb,9642,6.1
imdb,9902,6.1
tmdb,9902,6.3
rottentomatoes,9902,4.0
imdb,49012,5.7
tmdb,49012,5.6
rottentomatoes,49012,2.7
imdb,11596,6.5
tmdb,11596,6.4
imdb,1250,5.3
tmdb,1250,5.5
rottentomatoes,1250,2.6
imdb,263109,7.3
tmdb,263109,7.0
rottentomatoes,263109,9.9
imdb,12780,7.5
tmdb,12780,7.5
imdb,59436,7.7
tmdb,59436,7.5
rottentomatoes,59436,9.3
imdb,445,7.3
tmdb,445,7.1
rottentomatoes,445,8.9
imdb,9387,6.9
tmdb,9387,6.8
rottentomatoes,9387,6.4
imdb,11474,7.6
tmdb,11474,7.7
rottentomatoes,11474,9.0
imdb,676,6.2
tmdb,676,6.9
rottentomatoes,676,2.4
imdb,10396,6.1
tmdb,10396,6.1
rottentomatoes,10396,5.2
imdb,26390,6.7
tmdb,26390,6.3
imdb,474395,6.8
tmdb,474395,7.4
rottentomatoes,474395,9.1
imdb,1887,6.5
tmdb,1887,6.6
rottentomatoes,1887,5.7
imdb,26044,4.6
tmdb,26044,5.3
rottentomatoes,26044,1.3
imdb,64686,6.3
tmdb,64686,6.1
rottentomatoes,64686,1.6
imdb,984,7.7
tmdb,984,7.5
rottentomatoes,984,8.9
imdb,102362,6.5
tmdb,102362,6.1
rottentomatoes,102362,4.0
imdb,9714,4.5
tmdb,9714,5.3
rottentomatoes,9714,2.9
imdb,942,7.2
tmdb,942,7.0
rottentomatoes,942,8.2
imdb,21873,7.1
tmdb,21873,6.4
rottentomatoes,21873,8.4
imdb,228203,7.4
tmdb,228203,7.4
imdb,334541,7.8
tmdb,334541,7.5
rottentomatoes,334541,9.6
imdb,40805,5.8
tmdb,40805,5.5
rottentomatoes,40805,4.5
imdb,13460,5.9
tmdb,13460,5.9
rottentomatoes,13460,5.1
imdb,270303,6.8
tmdb,270303,6.6
imdb,115782,6.0
tmdb,115782,6.1
rottentomatoes,115782,2.8
imdb,74458,5.8
tmdb,74458,6.1
imdb,399404,7.4
tmdb,399404,7.4
rottentomatoes,399404,8.4
imdb,313369,8.0
tmdb,313369,7.9
rottentomatoes,313369,9.1
imdb,437081,6.8
tmdb,437081,6.6
imdb,5549,5.8
tmdb,5549,5.9
imdb,22832,6.3
tmdb,22832,6.5
rottentomatoes,22832,2.6
imdb,2755,7.1
tmdb,2755,6.8
rottentomatoes,2755,8.5
imdb,391713,7.4
tmdb,391713,7.3
rottentomatoes,391713,9.9
imdb,67109,7.6
tmdb,67109,7.0
rottentomatoes,67109,8.8
imdb,11704,7.6
tmdb,11704,7.5
rottentomatoes,11704,9.3
imdb,15668,5.3
tmdb,15668,5.5
rottentomatoes,15668,2.7
imdb,271714,7.4
tmdb,271714,7.2
imdb,8328,6.2
tmdb,8328,6.7
imdb,37135,7.3
tmdb,37135,7.4
rottentomatoes,37135,8.9
imdb,239571,6.7
tmdb,239571,7.5
imdb,470,7.6
tmdb,470,7.3
rottentomatoes,470,8.0
imdb,36492,7.0
tmdb,36492,6.7
rottentomatoes,36492,8.7
imdb,320588,6.6
tmdb,320588,6.4
imdb,225565,6.1
tmdb,225565,6.2
rottentomatoes,225565,2.2
imdb,150,6.9
tmdb,150,6.7
imdb,11624,6.8
